"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateWrongSignalSource",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RinexPrinterTest","","RinexPrinterTest","","MixedObsHeader",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","1","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateNotchFilter",""
"passed","Fri Dec 20 09:52:23 GMT 2024","Fri Dec 20 09:52:23 GMT 2024","1","","MultiplyTest","","MultiplyTest","","StandardCComplexImplementation",""
"passed","Fri Dec 20 09:55:15 GMT 2024","Fri Dec 20 09:55:15 GMT 2024","5","","GpsL1CaPcpsTongAcquisitionGSoC2013Test","","GpsL1CaPcpsTongAcquisitionGSoC2013Test","","ConnectAndRun",""
"passed","Fri Dec 20 09:53:10 GMT 2024","Fri Dec 20 09:53:10 GMT 2024","156","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","ValidationOfResults",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","1","","RinexPrinterTest","","RinexPrinterTest","","GalileoObsHeader",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","4","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateGalileoE1PcpsAmbiguousAcquisition",""
"failed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","1","","NotchFilterTest","","NotchFilterTest","","ConnectAndRunGrcomplex",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","1","","DataTypeAdapter","","DataTypeAdapter","","IshortToCshortValidationOfResults",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","GnssCryptoTest","","GnssCryptoTest","","TestComputeHMACSHA256_m0",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","ItemTypeHelpersTest","","ItemTypeHelpersTest","","CheckSizes",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","OsnmaMsgReceiverTest","","OsnmaMsgReceiverTest","","ComputeMerkleRoot",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GlonassGnavNavigationMessageTest","","GlonassGnavNavigationMessageTest","","String5Decoder",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","3","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateGpsL1CaPcpsAcquisition",""
"passed","Fri Dec 20 09:55:15 GMT 2024","Fri Dec 20 09:55:15 GMT 2024","4","","GpsL1CaPcpsTongAcquisitionGSoC2013Test","","GpsL1CaPcpsTongAcquisitionGSoC2013Test","","Instantiate",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","DecodeErasureCorrectionCase2",""
